participant,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
SWLFB,jmi,21,delta,1.0568072721057336,5.64934523443218,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,22,delta,1.4182410760515545,7.768280022086629,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,23,delta,1.3500148492097361,9.380706099411213,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,24,delta,0.9006321898664629,9.696995185154345,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,25,delta,0.3588884335206526,9.768174346962544,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,26,delta,-0.06140079557020606,10.11609184696054,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,27,delta,0.20820436547857746,10.834803605711016,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,28,delta,0.914806663588104,10.855054830959777,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,29,delta,0.955658583657014,10.266596185212158,1.825,6.296875,3.5031250000000003,LN,HP,LNP
SWLFB,jmi,30,delta,0.5497445669290348,9.859056410694183,1.825,6.296875,3.5031250000000003,LN,HP,LNP
